sample_id,elv_angle,shoulder_elv,shoulder_rot,elbow_flexion,pro_sup,deviation,flexion,usable,status,reason,duration_ms,objective,max_assembly_error_deg,max_equilibrium_residual,max_reserve_torque_nm,muscles_at_floor,muscles_at_capacity,activation__DELT1,activation__DELT2,activation__DELT3,activation__SUPSP,activation__INFSP,activation__SUBSC,activation__TMIN,activation__TMAJ,activation__PECM1,activation__PECM2,activation__PECM3,activation__LAT1,activation__LAT2,activation__LAT3,activation__CORB,activation__TRIlong,activation__TRIlat,activation__TRImed,activation__ANC,activation__SUP,activation__BIClong,activation__BICshort,activation__BRA,activation__BRD,activation__ECRL,activation__ECRB,activation__ECU,activation__FCR,activation__FCU,activation__PL,activation__PT,activation__PQ,activation__FDSL,activation__FDSR,activation__FDSM,activation__FDSI,activation__FDPL,activation__FDPR,activation__FDPM,activation__FDPI,activation__EDCL,activation__EDCR,activation__EDCM,activation__EDCI,activation__EDM,activation__EIP,activation__EPL,activation__EPB,activation__FPL,activation__APL,active_force_n__DELT1,active_force_n__DELT2,active_force_n__DELT3,active_force_n__SUPSP,active_force_n__INFSP,active_force_n__SUBSC,active_force_n__TMIN,active_force_n__TMAJ,active_force_n__PECM1,active_force_n__PECM2,active_force_n__PECM3,active_force_n__LAT1,active_force_n__LAT2,active_force_n__LAT3,active_force_n__CORB,active_force_n__TRIlong,active_force_n__TRIlat,active_force_n__TRImed,active_force_n__ANC,active_force_n__SUP,active_force_n__BIClong,active_force_n__BICshort,active_force_n__BRA,active_force_n__BRD,active_force_n__ECRL,active_force_n__ECRB,active_force_n__ECU,active_force_n__FCR,active_force_n__FCU,active_force_n__PL,active_force_n__PT,active_force_n__PQ,active_force_n__FDSL,active_force_n__FDSR,active_force_n__FDSM,active_force_n__FDSI,active_force_n__FDPL,active_force_n__FDPR,active_force_n__FDPM,active_force_n__FDPI,active_force_n__EDCL,active_force_n__EDCR,active_force_n__EDCM,active_force_n__EDCI,active_force_n__EDM,active_force_n__EIP,active_force_n__EPL,active_force_n__EPB,active_force_n__FPL,active_force_n__APL
sobol__0002399,-58.48153618,106.03471769,-2.57566823,31.63348768,-73.80947731,20.88731402,12.18367587,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,485.539084,1.67130652001,6.22222984248e-08,1.17154329376e-12,0.000162556662562,24,0,0.735808542364,0.640944168603,0.0100003175496,0.0100004342492,0.0100001600789,0.0100007322257,0.0100452377672,0.010001308247,0.010000205237,0.0100000853903,0.0100001202984,0.0100069034853,0.0100003473584,0.0100003722472,0.0100019541293,0.249458151218,0.0833884647949,0.0778538129743,0.0100452377672,0.0100085771451,0.790974060035,0.0100429936346,0.0100050885732,0.010034274384,0.0458780587929,0.0621874166298,0.0617766528746,0.0100033936957,0.0100030297194,0.0100079631375,0.0163466900572,0.0114715441247,0.0100135469818,0.0100072955277,0.0100052138551,0.0100078211757,0.0100068308569,0.010008580743,0.0100072301665,0.0100074649133,0.0106746977355,0.0463815234969,0.035164566088,0.0190659551493,0.0222603254133,0.0138872726823,0.0108587654948,0.0100388366423,0.0100120387398,0.010019744756,342.687875035,142.200772502,1.78234079203,3.06615521089,3.92680254079,11.7397310393,0,1.38992722261,3.95120832969,5.00152671569,4.81678284558,2.48644312476,2.77257284972,1.81915893126,0.512931198737,144.052535913,53.5140584987,46.645605419,0,3.38654044239,96.6678335794,0.00185382696491,11.7796762102,2.53769359109,12.9066385973,13.5193927376,11.9160997596,3.88110894878,4.40374751069,0.987026845818,3.60800340143,2.70522136826,0.751612918218,1.71281318507,2.58919590006,1.61187049169,2.3694785434,1.73037980057,2.08851518017,1.97332658288,0.336404446819,5.05271553525,3.20131775711,0.922959527519,1.54805808573,0.514423910646,0.647514400402,0.404484839514,1.76489873271,1.09450391304
sobol__0002407,-33.16903618,95.87846769,-4.91941823,53.97723768,73.69052269,12.68418902,21.55867587,0,solver_failed,The static optimization solver did not converge,1221.982147,,4.6817390853e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0002415,-44.41903618,120.25346769,41.95558177,13.35223768,-16.30947731,23.62168902,44.05867587,0,solver_failed,The static optimization solver did not converge,1540.864744,,2.09669721585e-07,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0002423,-16.29403618,99.94096769,-37.73191823,98.66473768,38.69052269,2.84043902,-42.19132413,0,reserve_too_high,The posture requires more reserve torque than the quality limit permits,368.389234,422.913107495,9.71018465634e-09,1.89830770481e-06,0.303048375792,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0002431,-50.04403618,75.56596769,65.39308177,90.53973768,-51.30947731,-8.09706098,-19.69132413,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,476.93354,0.551055553183,1.43334217384e-07,4.33431068814e-13,2.56836836821e-05,15,0,0.0100050470069,0.444573634684,0.147632324557,0.0100039714281,0.0100004342822,0.0100001907906,0.0100452377173,0.0100452377173,0.0100040277312,0.0100002957956,0.01000034558,0.0100010884062,0.0100006502304,0.0100205095476,0.0100018218029,0.30442696351,0.219300499172,0.214782212673,0.0446100859497,0.0100027666751,0.296729374976,0.0100006558187,0.0100011159254,0.0100089218632,0.109692882584,0.0761000208057,0.0100106804306,0.0705440982015,0.0100020706236,0.0100783703775,0.145823313702,0.0609153511793,0.0100232235048,0.0100243994906,0.0356330038718,0.025424317489,0.0100345385924,0.0100906698746,0.0191574635944,0.0262573540514,0.0100471147204,0.0100498350081,0.0216086127309,0.0154440147085,0.0100327548785,0.0101438218084,0.0100313422105,0.0100816822188,0.010013517313,0.010061444297,1.01259621326,390.969848111,13.9433499389,1.51659096324,3.18634264977,12.0078646777,0,0,4.43646549522,6.50800293365,4.94332536969,2.0507596381,1.40141057388,0.018238110818,1.24686312878,129.065032268,155.217628771,148.887502597,11.7400165992,3.5616368526,155.81259217,2.31487688363,10.9597959855,2.57679283476,33.5329932137,18.795979152,1.55115827728,28.4294993765,4.62022910292,1.01727501037,80.8008692739,15.8233023895,0.723611419116,1.69235842415,8.95677743521,3.79221893528,2.27951566031,1.71711003662,4.06853002715,5.06767579509,0.294409425807,1.09297576661,2.03835953009,0.752618516545,0.602857846076,0.479388955966,0.845540702968,0.463740616902,1.54886615212,1.17408202863
sobol__0002439,-26.84091118,103.49565519,7.38526927,0.65692518,10.56552269,10.63340777,-49.22257413,0,solver_failed,The static optimization solver did not converge,1418.46624,,4.49071382636e-07,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0002447,-38.09091118,79.12065519,16.76026927,57.53192518,-79.43447731,17.19590777,-11.72257413,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,421.448046,0.668415619932,2.73296478781e-08,9.30810983846e-13,8.15473194942e-05,26,0,0.0101007822074,0.654813191557,0.102537631553,0.027795414182,0.0335050902521,0.010000907271,0.0100452376046,0.0100033845837,0.010001010321,0.0100004830727,0.010000468448,0.0100031315232,0.0100023830001,0.0100017626082,0.010002314351,0.10758602638,0.0100211522052,0.0100214083122,0.0100411568415,0.452629364038,0.0100160265972,0.0100079101174,0.0148510445169,0.0100007350881,0.0100037528544,0.0600582211146,0.010004263983,0.0100008423085,0.0100009593559,0.0100027374137,0.0100010613744,0.0100035505879,0.0100040641096,0.0100019040446,0.010002248524,0.0100041071524,0.0100029996657,0.0100038943738,0.0100032724018,0.010004448462,0.0100882095635,0.0290499132199,0.0289696050344,0.0168706244059,0.0100977404367,0.0188989744413,0.0258710731221,0.0105919361452,0.0100202901637,0.0177383054687,2.86854075692,432.433034928,12.877926519,12.0155139939,24.3303767655,11.6251258716,0,1.3238879408,4.41796740406,6.53060496747,4.93533865175,2.19105100651,1.90318652605,1.73821124333,1.23259828683,60.1871331602,6.76477557318,6.61315072007,1.04965578375,149.647474788,3.3667715245,1.33414717864,17.3364850421,2.75707549068,3.36384347683,15.1610050545,1.92976424406,3.77056914799,4.51625955087,0.881641154525,3.1385769552,2.3116549072,0.753151985057,1.71229324524,2.50674391027,1.45736028248,2.35752714992,1.72488015864,2.12391811135,1.89791810308,0.341131497873,3.1722295016,2.73120404043,0.823280927486,0.721796179135,0.877825071779,1.88730805211,0.442356806266,1.48783695566,1.88675092201
sobol__0002455,-21.21591118,91.30815519,-53.55223073,85.96942518,55.56552269,5.16465777,14.52742587,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,437.930205,1.99857834357,7.25950854985e-08,1.30029320644e-12,0.000135097997245,27,1,0.531533518919,0.999999519443,0.638078192083,0.0100041387788,0.110807587338,0.010000110534,0.0100027133838,0.0100006032233,0.0100003597842,0.0100000735854,0.0100000704424,0.0100005238693,0.0100002955445,0.0100002731242,0.010000398331,0.500209279787,0.0100072265254,0.0100073560222,0.0100220954871,0.010045237766,0.010000265575,0.0100006487334,0.09376800094,0.043274011714,0.0280963807522,0.0640419997925,0.109735567909,0.0100014561492,0.0100060004081,0.010004153009,0.0709324671729,0.0154719866452,0.0100103804273,0.0100042413989,0.0100022476264,0.0100033448806,0.0100035697979,0.0100043683629,0.0100034978292,0.0100031927938,0.0163634739172,0.0721620787254,0.0513898268008,0.0255932992277,0.0338740647878,0.0184673451748,0.0100646188947,0.0100114028258,0.0100032780793,0.010004162985,329.414534746,263.863352569,102.542677406,2.70128783383,114.806275556,13.0462416104,2.59904005756,1.43292464124,4.41320326042,6.06112330507,4.97070776777,2.61666167425,2.82138299149,1.82041344027,1.07849998107,202.171755543,7.03947654506,6.89233801066,2.59355401099,0,4.34254515557,0.77949299833,103.83086563,11.1161409488,9.2156564813,13.8423993514,17.6924930727,3.7714968164,2.96517132316,0.911277533389,35.7393604384,3.77767747049,0.566033307279,1.56933553011,2.54427796716,1.62463359375,2.35763700305,1.71577062999,2.02376824465,1.96260596423,0.370848887086,6.32227639717,3.7827723588,1.10920277515,1.72891897915,0.654601119787,0.584012732259,0.460306795434,2.00764228494,1.16741889914
sobol__0002463,-54.96591118,115.68315519,87.07276927,110.34442518,-34.43447731,-1.39784223,52.02742587,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,354.370193,0.238232675245,2.21586360372e-08,1.27897692437e-12,5.27758575883e-05,25,0,0.25449716881,0.0100009739123,0.0100018767616,0.0626186578174,0.0100009887906,0.0100004006062,0.0100049676775,0.0100021802692,0.0100004388507,0.0100004972618,0.0100060826917,0.0100014723351,0.0100019624151,0.0100043927037,0.0100019649815,0.0100024044454,0.199078637317,0.197583930073,0.0467516821776,0.0100025838938,0.196010349123,0.0100014675744,0.0100012524631,0.010008937903,0.0100018028688,0.0100045341382,0.112129248424,0.0100166702364,0.0100452377479,0.0100452377479,0.162510068657,0.0801511738228,0.0100452377479,0.010088451131,0.0100131054726,0.0100120390508,0.0248689316819,0.010525006751,0.0100396566368,0.0100081768503,0.010122094279,0.0131494532261,0.0101189668072,0.0100270267894,0.0151482643327,0.0100231303769,0.0100098225286,0.0100065855372,0.0100053847367,0.010002835032,142.935079911,3.50176503923,1.15893227538,22.0502925762,10.7272372043,12.4533335349,2.01192398047,1.4386866168,4.28102201677,4.00434558858,3.28635342476,2.6149567336,2.94150846166,1.87722305727,1.98681609135,1.08769724536,142.807668279,140.6712967,13.1584015382,3.69400068147,93.4430402092,2.10387990397,10.215044068,1.64850572882,3.12879680966,1.75888715973,14.7558278781,1.35595766011,0,0,88.368675541,22.2830774039,0,0.597550844881,2.40140997617,1.55904976358,5.60108030873,1.72314770044,1.93587583471,1.87178459411,0.151785619788,0.742929504459,0.532096083038,0.331108757315,0.555155180512,0.228812153777,0.570665698018,0.459650563463,1.88422687682,1.10599354346
sobol__0002471,-35.27841118,73.02690519,56.60401927,71.75067518,33.06552269,6.80528277,42.65242587,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,411.983337,0.32917375551,4.78073474142e-08,1.84741111298e-13,3.873507647e-05,27,0,0.0100011306051,0.406146010076,0.144594346822,0.0100005753664,0.010000334233,0.0100002984138,0.326637718796,0.0100060421871,0.0100019077904,0.0100003906506,0.0100004198087,0.0100114625743,0.010002209142,0.0100014405779,0.0100019578381,0.0100020356343,0.0681969804981,0.0667340337284,0.0125349843894,0.0100452378098,0.0949057024776,0.0100022569467,0.0100036842642,0.0100035983772,0.0100025906351,0.0100109675418,0.0868139948868,0.0100023134975,0.0229229113532,0.0100098822153,0.061595632711,0.0382340843218,0.0100288305498,0.0100088063127,0.0100044260357,0.0100059627775,0.0100098582246,0.010010218416,0.0100074887042,0.0100053688016,0.0102496686728,0.0265254292812,0.0189436795247,0.0100824422524,0.0187992649627,0.0100406183646,0.0100167673651,0.0100082640495,0.010003024588,0.0100031833092,2.26476888072,337.546365631,21.6001046349,2.81968558288,4.87522863851,11.6216753004,87.332693761,1.30412573987,4.43613637393,6.56657170525,4.86454917924,2.03088702519,1.71997325998,1.7238173301,1.41151045679,4.44575829268,47.0306455919,45.0342619284,2.73369055798,0,27.9755773291,0.908333826155,11.4057430166,2.6778949712,3.37377567161,1.72539773106,13.6629237374,3.52768840645,1.94712660232,0.560831188532,33.0999695809,10.0880280236,0.200057969205,1.37713607372,2.41176288488,1.56431731954,2.26084065359,1.6451942412,1.9364077872,1.88291046978,0.177839807302,1.73111271676,1.09746536008,0.344454471923,0.815170223401,0.239956641482,0.474760236966,0.460216506098,1.97155568805,1.15617231263
sobol__0002479,-46.52841118,113.65190519,-27.77098073,128.62567518,-56.93447731,-4.13221723,20.15242587,0,reserve_too_high,The posture requires more reserve torque than the quality limit permits,320.661112,1403.7608325,2.14286444589e-07,1.19545975963e-06,0.5,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0002487,-18.40341118,125.83940519,51.91651927,18.93817518,78.06552269,7.89903277,-21.09757413,0,solver_failed,The static optimization solver did not converge,1093.66735,,2.66980180186e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0002495,-52.15341118,85.21440519,-13.70848073,43.31317518,-11.93447731,18.83653277,-43.59757413,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,402.766668,0.849061300995,4.6242050189e-08,3.94351218347e-13,4.91101392715e-05,25,0,0.010001738317,0.896047349411,0.0101814707648,0.0100003767107,0.0100002090977,0.018610710289,0.0100061108639,0.0100053665061,0.0100004621078,0.0100001864645,0.0100002233415,0.103995256903,0.01000159894,0.0100009672904,0.0100015053809,0.124416781441,0.0100094868826,0.0100097029356,0.0100452135505,0.0504205176467,0.010001232679,0.0100071138512,0.0380233629491,0.017455983088,0.0100452377265,0.0889266079452,0.0117795422792,0.0100045932906,0.0100031967083,0.0100125748428,0.0100070309908,0.0100123574676,0.0100162003493,0.0100085615447,0.0100059165086,0.0100093510859,0.0100079221122,0.0100097785927,0.0100077373891,0.0100088077978,0.0117268756546,0.0355805152092,0.0347770942699,0.0162251161284,0.0186832712002,0.0154722093156,0.0171399350956,0.0100441836159,0.0100119929444,0.0100223220158,2.33934223893,484.236396332,0.857068480604,4.78195810303,7.88232642692,22.486042077,2.68488370623,1.32847375164,4.23434546298,6.06462551991,4.9725510203,23.209428276,2.05461920889,1.75541638171,0.989829143828,86.4459758784,6.59331687637,6.40797315536,0.00173664364643,19.1350254765,1.18502622912,0.238215493209,44.7610411935,4.8049811478,0,21.9946788832,2.16679098209,3.1241364802,4.75629577001,0.636310660029,4.92399255015,2.85048219513,0.748949669245,1.7095528312,2.33019138467,1.34300669515,2.28768204613,1.69003007425,2.12556200456,1.7592165886,0.46203654767,3.63337753378,3.17589303904,0.75683952629,1.34503372554,0.723861409945,1.42073785217,0.402057793369,0.946575479677,0.946867933934
sobol__0002503,-31.05966118,88.26128019,34.33839427,109.32880018,-45.68447731,21.29747027,28.58992587,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,469.984373,0.356617902406,5.85123061114e-08,6.96331881045e-13,2.42553705907e-05,19,0,0.0804431974885,0.442138525494,0.0774340693298,0.0184411739838,0.107067267316,0.0100017262268,0.010045237232,0.010003310376,0.331947516884,0.0100004928528,0.0100005683331,0.0100027503733,0.0100020371054,0.0100019021765,0.0100030301143,0.0327416064401,0.0100108335991,0.0100109057488,0.0100260480922,0.103504714207,0.0100012661791,0.0100021736682,0.056488670404,0.0100040079234,0.0100016172678,0.0100052230261,0.0760962057819,0.0100036446236,0.010045237232,0.0100129793731,0.0100025990959,0.0100083815755,0.0100482517028,0.0121964397809,0.0100121474428,0.0100125259891,0.0345728877925,0.0173038994087,0.0101266128304,0.0100121994724,0.0105887532036,0.0164616188942,0.0102528188617,0.0100316676769,0.0214289634206,0.0100248800434,0.010010778565,0.0100071535726,0.0100023841776,0.0100026906144,32.6365621158,221.298252814,13.4798391888,6.84449450385,64.4393425016,11.3894642924,0,1.35780107794,125.893092323,6.44935929147,4.96725783152,2.37141000029,2.34341186665,1.7662376314,1.0802036384,8.00330926346,7.18093668927,7.1186157445,2.81322772184,37.2869423139,5.2108878536,2.82188468819,58.1320932467,1.94298520553,3.19485786129,1.94290957943,13.8861924483,3.62313863785,0,0.658229661174,5.54069871076,2.67053354104,0.0406012618352,1.65950043992,2.57014133272,1.62697099142,8.11675002642,2.9619583022,2.05719705664,1.97476490982,0.262613947168,1.42666999893,0.737776207519,0.40679429802,1.16583328266,0.296647552596,0.511614096265,0.403422036381,1.97539427331,1.14218988743
sobol__0002511,-42.30966118,128.88628019,-12.53660573,84.95380018,24.31552269,14.73497027,36.08992587,0,solver_failed,The static optimization solver did not converge,1194.991251,,1.76100520832e-08,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0002519,-25.43466118,108.57378019,67.15089427,64.64130018,-0.68447731,-6.04627973,-35.16007413,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,492.15723,1.90312681232,6.65267601008e-08,1.84030568562e-12,6.27171974216e-05,22,0,0.320686393761,0.799304237043,0.010000787828,0.0100002604994,0.0100002126392,0.0100001719657,0.0100452396876,0.0100005414945,0.970490879906,0.0100000725852,0.0100001054728,0.0100004638188,0.0100002362101,0.0100002949963,0.0100004572683,0.0100009118292,0.240118851483,0.234891074075,0.0328012664942,0.0100024364152,0.250898998755,0.0100019987019,0.0100012405295,0.0100017639811,0.0100065066866,0.0342857512387,0.0468042881438,0.0100023592906,0.0100029266723,0.0100069731813,0.143897206634,0.0970365109868,0.0100114039695,0.01000671773,0.0100127319852,0.0100193393818,0.0100150922387,0.0100176120908,0.0100165000006,0.0100174769868,0.0139973882251,0.0513892298725,0.04377622729,0.0213679769887,0.0225601449372,0.012511029965,0.0100430307622,0.0100282978153,0.0100092954831,0.0100123562976,200.925457398,216.430697639,1.89783340017,2.12232968939,3.2277379746,11.9550250744,0,1.42438581277,369.178663118,5.59398626951,4.96582198291,2.56766573266,2.85159880759,1.83327421686,1.21002751972,2.4623013586,163.887862893,156.829152465,5.36373704786,3.64049409237,84.1773088527,0.355776649484,11.5484789046,2.73249562395,3.17939399729,8.30957109054,8.53936256697,4.07865591409,4.79913574598,0.959185463641,80.1759473598,27.5321794409,0.753850152385,1.71312479981,2.5066493419,1.49140151698,2.24283168451,1.69199555863,2.12731447012,1.92350278699,0.474652866684,5.61032154646,4.1294047832,1.012784312,1.55211417832,0.591718939,0.837429390007,0.461260159425,1.25048191546,1.16310474646
sobol__0002527,-59.18466118,67.94878019,-35.97410573,7.76630018,69.31552269,0.51622027,-27.66007413,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,475.586625,0.200773977718,4.7107530321e-08,5.36542048904e-13,6.58082590578e-06,12,0,0.0100239319693,0.394672010177,0.0100563741144,0.0100022661137,0.010000876453,0.162682877497,0.010006818004,0.0100367763123,0.0100036097486,0.0100012027993,0.0100011292686,0.0289079835682,0.0100158334011,0.0100053882442,0.0100043736527,0.0819106448289,0.0174986168809,0.0134771808615,0.0100452371479,0.0100452371479,0.0100452371479,0.0100452371479,0.0100156368052,0.0100277509595,0.0100452371479,0.0318868297536,0.0514829694579,0.0100043372528,0.0100089353731,0.0100125922636,0.0127330892447,0.0100830056777,0.010021378053,0.0100113261489,0.0100072928502,0.0100105288149,0.0100115023748,0.0100132500663,0.0100104446403,0.0100099889546,0.011547103481,0.0373899159646,0.0300674454326,0.0134772104272,0.0206201547087,0.0110502434429,0.0100838276289,0.0100251861061,0.0100100415516,0.0100119659898,0.544354010176,342.036708363,0.0332938137516,4.97188381358,10.6298845541,206.115853211,2.60376414165,1.26180814509,4.30193061178,6.46404996433,4.94594282541,5.72560947316,1.39074473508,1.70941447149,1.43729941859,61.9780782408,8.81788487152,5.19791560079,0,0,0,0,11.6907596907,2.34681743804,0,8.04943889743,9.93096265713,3.0535971619,4.48560108762,0.694293470998,7.09245135535,2.11529451992,0.635484701174,1.6272440839,2.58250765927,1.58592035795,2.35318777828,1.72756720913,2.1191899315,1.96981792257,0.432647873736,4.00297905345,2.82831814081,0.63992819007,1.49254686029,0.522613324311,0.766197386489,0.460792664129,1.40174491943,1.16194891044
sobol__0002535,-33.87216118,118.73003019,-47.69285573,46.36005018,-68.18447731,-8.78065473,-7.03507413,0,solver_failed,The static optimization solver did not converge,976.525232,,2.53165005404e-07,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sobol__0002543,-45.12216118,94.35503019,74.18214427,21.98505018,1.81552269,2.15684527,-59.53507413,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,449.497083,1.04638880441,1.11396879277e-07,6.75015598972e-13,3.85920404252e-05,16,0,0.0100053763199,0.756210022481,0.0100014299089,0.502882784934,0.0100009000923,0.0100001918376,0.0100452378963,0.0100009330699,0.010001543531,0.0100001833279,0.0100002304692,0.0100006387004,0.0100003945705,0.010000491736,0.0100009692322,0.0562621648912,0.138703196002,0.117406943537,0.0100452378963,0.0100043601632,0.413326048121,0.0100452378963,0.0100032412211,0.0100066400418,0.0100452378963,0.013054167553,0.0224828161298,0.0100078280599,0.0100117355968,0.0100231943863,0.0740047447621,0.0528630547413,0.0100262109282,0.0100154701866,0.0100219865577,0.0100287285067,0.0100294327193,0.0100302096504,0.0100271024201,0.010026492671,0.0114958311093,0.0309434969875,0.0256915039795,0.0119960271051,0.0159817998571,0.0101395054387,0.0100438737313,0.0100342824459,0.0100203584581,0.0100188872022,2.5221129241,434.49950165,1.80205613282,90.6976115922,1.00257619979,12.0906071916,0,1.37055202291,4.35427650561,5.55931882761,4.97021870372,2.42339859169,2.67082245258,1.79930162011,1.2010208008,32.9268741649,85.143357601,61.004364841,0,3.55446755974,71.7753026865,0,11.7721803942,2.51629599447,0,3.10550704986,4.30859298413,2.53185070493,3.97863091457,0.426334291002,33.9788431772,14.939673409,0.538414763521,1.46498507959,2.20830558291,1.30399400857,2.07809296333,1.57724262579,2.12900068087,1.72308370224,0.452899983936,3.09184953916,2.26402635014,0.529485609663,1.1466036306,0.464395019847,0.876084920405,0.456131043775,0.799494964521,1.04910186285
sobol__0002551,-16.99716118,74.04253019,3.86964427,123.54755018,-23.18447731,22.93809527,56.71492587,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,425.495598,1.0980186056,1.35308194871e-07,7.35217308448e-13,0.000457736127079,27,0,0.0100049603827,0.415566264859,0.119289040384,0.0223320266774,0.0801940467728,0.010001518793,0.010014974126,0.0100065011974,0.0100028491878,0.0100007440933,0.0100007312813,0.0100052180962,0.0100043316552,0.0100031060999,0.0100026616904,0.0103833339737,0.0100060397883,0.010006040059,0.0100166957688,0.147678912082,0.0537061061574,0.010003671214,0.0883584936418,0.0100258296949,0.0100001112701,0.0100003920176,0.734949808764,0.0100008531868,0.0100452378677,0.0100452378677,0.0100022954127,0.0100052472077,0.0100452378677,0.0406038322559,0.0100005403517,0.0100006442685,0.323361590444,0.118201139386,0.0100077883713,0.0100005620942,0.161967965911,0.225049631463,0.228408501691,0.0100105596506,0.279390106765,0.0100034816622,0.0100009085056,0.0100003743372,0.0100001073203,0.0100001158184,5.35264908458,271.015213115,21.2502136887,10.8964358339,80.2860896374,12.0807871119,2.69755041339,1.36649863615,4.439892933,6.57146165658,4.82170676742,2.46663441459,2.20181022763,1.74664899353,1.57830250197,2.57539903385,7.17741458575,7.1770442761,2.83092384663,55.9288219598,26.3203699245,3.16915744333,70.6921551165,0.256752819632,3.06559624763,1.32018607401,119.792308427,1.19111431844,0,0,5.17228319855,2.84434666972,0,1.23954807653,2.42467659211,1.57678251462,72.5983887259,19.3421449897,1.93590649644,1.89884072412,3.32360560037,14.901303009,13.2116819029,0.325550238644,12.375184447,0.174282139669,0.384079853002,0.396661305662,1.99697426874,1.16670449309
sobol__0002559,-50.74716118,98.41753019,31.99464427,66.67255018,46.81552269,12.00059527,4.21492587,1,usable,Converged with independently replayed constrained generalized-force equilibrium and small reserve torques,332.323562,2.31422931423,1.00601802444e-08,3.59534624295e-12,0.000298813200948,21,1,0.462713461196,0.999999804092,0.0100002289546,0.0100003089554,0.0100000813369,0.518642629185,0.0100452376289,0.0100003058615,0.0100000940055,0.0100000288037,0.0100000380261,0.010000330903,0.010000106066,0.0100001189277,0.0100003777764,0.215524386607,0.234305503492,0.229229972448,0.0351717542383,0.0100452376289,0.759814630587,0.0100251441785,0.0100012272184,0.0100009794727,0.010001803535,0.0100088316039,0.0426078391127,0.0100017174833,0.0100070970915,0.0100053983345,0.265163843822,0.138356645616,0.010010235452,0.0100056696234,0.0100157812055,0.0100236038106,0.0100488061029,0.0100354038768,0.0100364343189,0.0100285545697,0.0126521004186,0.0445888089776,0.0312329780018,0.0144912916232,0.0157363004321,0.0100648512378,0.0100204007771,0.0100173924925,0.0100077333476,0.0100079191456,154.305654159,371.787408982,1.67959959779,2.11810848338,3.156404794,590.711422289,0,1.36698333334,4.24610017778,5.55379334105,4.96640313286,2.39347516378,2.6370754324,1.79696913168,0.698044778178,89.2502899325,160.404863397,153.530766637,6.32453245734,0,119.767088156,0.00691477173034,11.5084659143,2.72923411773,3.37360052795,2.3125193684,8.11414091699,4.00102937213,4.13571830891,0.983086705044,141.504306973,35.2268116927,0.696965877637,1.63457467242,2.5880763765,1.62877111754,2.37864948462,1.73363928244,2.05907057555,1.97844257109,0.343564685243,4.56572846891,2.60742636102,0.681844074348,0.954428757549,0.396104051093,0.588310147584,0.448618969645,1.83468627888,1.16014855415
